country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
United States,US,USA,840,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,97,Total,Units,%,Estimated value,,,12 to 23 months old
United States,US,USA,840,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,97,Total,Units,%,Estimated value,,,12 to 23 months old
Uruguay,UY,URY,858,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,99,Total,Units,%,Estimated value,,,12 to 23 months old
Uruguay,UY,URY,858,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,97,Total,Units,%,Estimated value,,,12 to 23 months old
Uruguay,UY,URY,858,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,97,Total,Units,%,Estimated value,,,12 to 23 months old
Uruguay,UY,URY,858,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,96,Total,Units,%,Estimated value,,,12 to 23 months old
Uruguay,UY,URY,858,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,99,Total,Units,%,Estimated value,,,12 to 23 months old
Uruguay,UY,URY,858,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,97,Total,Units,%,Estimated value,,,12 to 23 months old
Uruguay,UY,URY,858,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,98,Total,Units,%,Estimated value,,,12 to 23 months old
Uruguay,UY,URY,858,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,99,Total,Units,%,Estimated value,,,12 to 23 months old
Uruguay,UY,URY,858,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,98,Total,Units,%,Estimated value,,,12 to 23 months old
Uruguay,UY,URY,858,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,97,Total,Units,%,Estimated value,,,12 to 23 months old
Uzbekistan,UZ,UZB,860,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,56,Total,Units,%,Estimated value,,,12 to 23 months old
Uzbekistan,UZ,UZB,860,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,94,Total,Units,%,Estimated value,,,12 to 23 months old
Uzbekistan,UZ,UZB,860,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,89,Total,Units,%,Estimated value,,,12 to 23 months old
Uzbekistan,UZ,UZB,860,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,99,Total,Units,%,Estimated value,,,12 to 23 months old
Uzbekistan,UZ,UZB,860,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,99,Total,Units,%,Estimated value,,,12 to 23 months old
Uzbekistan,UZ,UZB,860,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,99,Total,Units,%,Estimated value,,,12 to 23 months old
Uzbekistan,UZ,UZB,860,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,97,Total,Units,%,Estimated value,,,12 to 23 months old
Vanuatu,VU,VUT,548,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,4,Total,Units,%,Estimated value,,,12 to 23 months old
Vanuatu,VU,VUT,548,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,50,Total,Units,%,Estimated value,,,12 to 23 months old
Vanuatu,VU,VUT,548,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,85,Total,Units,%,Estimated value,,,12 to 23 months old
Vanuatu,VU,VUT,548,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,84,Total,Units,%,Estimated value,,,12 to 23 months old
Vanuatu,VU,VUT,548,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,90,Total,Units,%,Estimated value,,,12 to 23 months old
Vanuatu,VU,VUT,548,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,78,Total,Units,%,Estimated value,,,12 to 23 months old
Vanuatu,VU,VUT,548,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,62,Total,Units,%,Estimated value,,,12 to 23 months old
Vanuatu,VU,VUT,548,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,61,Total,Units,%,Estimated value,,,12 to 23 months old
Vanuatu,VU,VUT,548,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,71,Total,Units,%,Estimated value,,,12 to 23 months old
Vanuatu,VU,VUT,548,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,74,Total,Units,%,Estimated value,,,12 to 23 months old
"Venezuela, Bolivarian Republic of",VE,VEN,862,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,68,Total,Units,%,Estimated value,,,12 to 23 months old
"Venezuela, Bolivarian Republic of",VE,VEN,862,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,70,Total,Units,%,Estimated value,,,12 to 23 months old
"Venezuela, Bolivarian Republic of",VE,VEN,862,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,32,Total,Units,%,Estimated value,,,12 to 23 months old
"Venezuela, Bolivarian Republic of",VE,VEN,862,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,55,Total,Units,%,Estimated value,,,12 to 23 months old
"Venezuela, Bolivarian Republic of",VE,VEN,862,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,68,Total,Units,%,Estimated value,,,12 to 23 months old
"Venezuela, Bolivarian Republic of",VE,VEN,862,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,59,Total,Units,%,Estimated value,,,12 to 23 months old
"Venezuela, Bolivarian Republic of",VE,VEN,862,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,53,Total,Units,%,Estimated value,,,12 to 23 months old
"Venezuela, Bolivarian Republic of",VE,VEN,862,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,68,Total,Units,%,Estimated value,,,12 to 23 months old
"Venezuela, Bolivarian Republic of",VE,VEN,862,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,67,Total,Units,%,Estimated value,,,12 to 23 months old
Viet Nam,VN,VNM,704,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,19,Total,Units,%,Estimated value,,,12 to 23 months old
Viet Nam,VN,VNM,704,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,73,Total,Units,%,Estimated value,,,12 to 23 months old
Viet Nam,VN,VNM,704,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,88,Total,Units,%,Estimated value,,,12 to 23 months old
Viet Nam,VN,VNM,704,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,80,Total,Units,%,Estimated value,,,12 to 23 months old
Viet Nam,VN,VNM,704,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,89,Total,Units,%,Estimated value,,,12 to 23 months old
Viet Nam,VN,VNM,704,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,85,Total,Units,%,Estimated value,,,12 to 23 months old
Viet Nam,VN,VNM,704,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,93,Total,Units,%,Estimated value,,,12 to 23 months old
Yemen,YE,YEM,887,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2015,12,Total,Units,%,Estimated value,,,12 to 23 months old
Yemen,YE,YEM,887,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2016,61,Total,Units,%,Estimated value,,,12 to 23 months old
Yemen,YE,YEM,887,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2017,58,Total,Units,%,Estimated value,,,12 to 23 months old
Yemen,YE,YEM,887,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,52,Total,Units,%,Estimated value,,,12 to 23 months old
Yemen,YE,YEM,887,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,59,Total,Units,%,Estimated value,,,12 to 23 months old
Yemen,YE,YEM,887,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,55,Total,Units,%,Estimated value,,,12 to 23 months old
Yemen,YE,YEM,887,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,55,Total,Units,%,Estimated value,,,12 to 23 months old
Yemen,YE,YEM,887,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,59,Total,Units,%,Estimated value,,,12 to 23 months old
Yemen,YE,YEM,887,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,48,Total,Units,%,Estimated value,,,12 to 23 months old
Yemen,YE,YEM,887,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,45,Total,Units,%,Estimated value,,,12 to 23 months old
Zambia,ZM,ZMB,894,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2018,36,Total,Units,%,Estimated value,,,12 to 23 months old
Zambia,ZM,ZMB,894,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,73,Total,Units,%,Estimated value,,,12 to 23 months old
Zambia,ZM,ZMB,894,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,84,Total,Units,%,Estimated value,,,12 to 23 months old
Zambia,ZM,ZMB,894,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,80,Total,Units,%,Estimated value,,,12 to 23 months old
Zambia,ZM,ZMB,894,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2022,78,Total,Units,%,Estimated value,,,12 to 23 months old
Zambia,ZM,ZMB,894,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2023,77,Total,Units,%,Estimated value,,,12 to 23 months old
Zambia,ZM,ZMB,894,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2024,87,Total,Units,%,Estimated value,,,12 to 23 months old
Zimbabwe,ZW,ZWE,716,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2019,65,Total,Units,%,Estimated value,,,12 to 23 months old
Zimbabwe,ZW,ZWE,716,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2020,86,Total,Units,%,Estimated value,,,12 to 23 months old
Zimbabwe,ZW,ZWE,716,Percentage of surviving infants who received the first dose of inactivated polio-containing vaccine,2021,88,Total,Units,%,Estimated value,,,12 to 23 months old
